SID,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,future_pressure_6h,future_wind_6h,future_lat_6h,future_lon_6h,pressure_trend,wind_trend
2024145N14087,2024-05-24 15:00:00,16.7,89.7,25.0,993.0,992.0,25.0,17.2,89.9,0.0,0.0
2024145N14087,2024-05-24 18:00:00,17.0,89.9,25.0,992.0,991.0,25.0,17.6,90.0,-1.0,0.0
2024145N14087,2024-05-24 21:00:00,17.2,89.9,25.0,992.0,991.0,25.0,17.9,89.8,0.0,0.0
2024145N14087,2024-05-25 00:00:00,17.6,90.0,25.0,991.0,990.0,25.0,18.2,89.6,-1.0,0.0
2024145N14087,2024-05-25 03:00:00,17.9,89.8,25.0,991.0,989.0,28.0,18.4,89.5,0.0,0.0
2024145N14087,2024-05-25 06:00:00,18.2,89.6,25.0,990.0,987.0,30.0,18.7,89.3,-1.0,0.0
2024145N14087,2024-05-25 09:00:00,18.4,89.5,28.0,989.0,987.0,30.0,18.9,89.2,-1.0,3.0
2024145N14087,2024-05-25 12:00:00,18.7,89.3,30.0,987.0,986.0,30.0,19.2,89.2,-2.0,2.0
2024145N14087,2024-05-25 15:00:00,18.9,89.2,30.0,987.0,986.0,35.0,19.4,89.2,0.0,0.0
2024145N14087,2024-05-25 18:00:00,19.2,89.2,30.0,986.0,985.0,40.0,19.6,89.2,-1.0,0.0
2024145N14087,2024-05-25 21:00:00,19.4,89.2,35.0,986.0,984.0,45.0,19.9,89.1,0.0,5.0
2024145N14087,2024-05-26 00:00:00,19.6,89.2,40.0,985.0,983.0,50.0,20.3,89.1,-1.0,5.0
2024145N14087,2024-05-26 03:00:00,19.9,89.1,45.0,984.0,982.0,53.0,20.6,89.1,-1.0,5.0
2024145N14087,2024-05-26 06:00:00,20.3,89.1,50.0,983.0,980.0,55.0,21.2,89.1,-1.0,5.0
2024145N14087,2024-05-26 09:00:00,20.6,89.1,53.0,982.0,977.0,60.0,21.5,89.0,-1.0,3.0
2024145N14087,2024-05-26 12:00:00,21.2,89.1,55.0,980.0,977.0,59.0,21.6,89.0,-2.0,2.0
2024145N14087,2024-05-26 14:00:00,21.5,89.0,60.0,977.0,979.0,55.0,22.0,88.9,-3.0,5.0
2024145N14087,2024-05-26 15:00:00,21.6,89.0,59.0,977.0,980.0,53.0,22.2,88.9,0.0,-1.0
2024145N14087,2024-05-26 18:00:00,22.0,88.9,55.0,979.0,980.0,50.0,22.6,89.0,2.0,-4.0
2024145N14087,2024-05-26 21:00:00,22.2,88.9,53.0,980.0,981.0,48.0,22.8,89.1,1.0,-2.0
2024145N14087,2024-05-27 00:00:00,22.6,89.0,50.0,980.0,981.0,45.0,23.1,89.1,0.0,-3.0
2024145N14087,2024-05-27 03:00:00,22.8,89.1,48.0,981.0,983.0,40.0,23.3,89.3,1.0,-2.0
2024145N14087,2024-05-27 06:00:00,23.1,89.1,45.0,981.0,985.0,35.0,23.6,89.6,0.0,-3.0
2024145N14087,2024-05-27 09:00:00,23.3,89.3,40.0,983.0,986.0,33.0,23.8,90.1,2.0,-5.0
2024145N14087,2024-05-27 12:00:00,23.6,89.6,35.0,985.0,987.0,30.0,24.1,90.5,2.0,-5.0
2024145N14087,2024-05-27 15:00:00,23.8,90.1,33.0,986.0,991.0,25.0,24.3,90.8,1.0,-2.0
2024145N14087,2024-05-27 18:00:00,24.1,90.5,30.0,987.0,995.0,20.0,24.5,91.1,1.0,-3.0
2024238N25077,2024-08-27 12:00:00,23.8,70.9,30.0,1000.0,1000.0,30.0,24.0,70.4,0.0,0.0
2024238N25077,2024-08-27 15:00:00,23.9,70.6,30.0,1000.0,1000.0,30.0,24.0,70.1,0.0,0.0
2024238N25077,2024-08-27 18:00:00,24.0,70.4,30.0,1000.0,1000.0,30.0,24.0,70.0,0.0,0.0
2024238N25077,2024-08-27 21:00:00,24.0,70.1,30.0,1000.0,1000.0,30.0,24.0,69.8,0.0,0.0
2024238N25077,2024-08-28 00:00:00,24.0,70.0,30.0,1000.0,999.0,30.0,23.9,69.8,0.0,0.0
2024238N25077,2024-08-28 03:00:00,24.0,69.8,30.0,1000.0,999.0,30.0,23.8,69.8,0.0,0.0
2024238N25077,2024-08-28 06:00:00,23.9,69.8,30.0,999.0,998.0,30.0,23.8,69.8,-1.0,0.0
2024238N25077,2024-08-28 09:00:00,23.8,69.8,30.0,999.0,998.0,30.0,23.8,69.8,0.0,0.0
2024238N25077,2024-08-28 12:00:00,23.8,69.8,30.0,998.0,997.0,30.0,23.8,69.7,-1.0,0.0
2024238N25077,2024-08-28 15:00:00,23.8,69.8,30.0,998.0,997.0,30.0,23.8,69.6,0.0,0.0
2024238N25077,2024-08-28 18:00:00,23.8,69.7,30.0,997.0,996.0,30.0,23.8,69.5,-1.0,0.0
2024238N25077,2024-08-28 21:00:00,23.8,69.6,30.0,997.0,994.0,30.0,23.7,69.4,0.0,0.0
2024238N25077,2024-08-29 00:00:00,23.8,69.5,30.0,996.0,992.0,30.0,23.7,69.5,-1.0,0.0
2024238N25077,2024-08-29 03:00:00,23.7,69.4,30.0,994.0,991.0,33.0,23.6,69.4,-2.0,0.0
2024238N25077,2024-08-29 06:00:00,23.7,69.5,30.0,992.0,989.0,35.0,23.6,69.3,-2.0,0.0
2024238N25077,2024-08-29 09:00:00,23.6,69.4,33.0,991.0,989.0,35.0,23.5,69.2,-1.0,3.0
2024238N25077,2024-08-29 12:00:00,23.6,69.3,35.0,989.0,989.0,35.0,23.5,69.0,-2.0,2.0
2024238N25077,2024-08-29 15:00:00,23.5,69.2,35.0,989.0,988.0,38.0,23.4,68.7,0.0,0.0
2024238N25077,2024-08-29 18:00:00,23.5,69.0,35.0,989.0,987.0,40.0,23.3,68.5,0.0,0.0
2024238N25077,2024-08-29 21:00:00,23.4,68.7,38.0,988.0,987.0,40.0,23.3,68.2,-1.0,3.0
2024238N25077,2024-08-30 00:00:00,23.3,68.5,40.0,987.0,987.0,40.0,23.4,68.0,-1.0,2.0
2024238N25077,2024-08-30 03:00:00,23.3,68.2,40.0,987.0,988.0,40.0,23.4,67.5,0.0,0.0
2024238N25077,2024-08-30 06:00:00,23.4,68.0,40.0,987.0,988.0,40.0,23.4,67.1,0.0,0.0
2024238N25077,2024-08-30 09:00:00,23.4,67.5,40.0,988.0,990.0,40.0,23.5,66.9,1.0,0.0
2024238N25077,2024-08-30 12:00:00,23.4,67.1,40.0,988.0,991.0,40.0,23.6,66.4,0.0,0.0
2024238N25077,2024-08-30 15:00:00,23.5,66.9,40.0,990.0,991.0,40.0,23.5,66.1,2.0,0.0
2024238N25077,2024-08-30 18:00:00,23.6,66.4,40.0,991.0,990.0,40.0,23.5,65.7,1.0,0.0
2024238N25077,2024-08-30 21:00:00,23.5,66.1,40.0,991.0,993.0,38.0,23.5,65.2,0.0,0.0
2024238N25077,2024-08-31 00:00:00,23.5,65.7,40.0,990.0,995.0,35.0,23.5,64.9,-1.0,0.0
2024238N25077,2024-08-31 03:00:00,23.5,65.2,38.0,993.0,994.0,38.0,23.4,64.4,3.0,-2.0
2024238N25077,2024-08-31 06:00:00,23.5,64.9,35.0,995.0,992.0,40.0,23.5,64.2,2.0,-3.0
2024238N25077,2024-08-31 09:00:00,23.4,64.4,38.0,994.0,993.0,40.0,23.4,63.7,-1.0,3.0
2024238N25077,2024-08-31 12:00:00,23.5,64.2,40.0,992.0,993.0,40.0,23.4,63.5,-2.0,2.0
2024238N25077,2024-08-31 15:00:00,23.4,63.7,40.0,993.0,993.0,40.0,23.3,63.0,1.0,0.0
2024238N25077,2024-08-31 18:00:00,23.4,63.5,40.0,993.0,992.0,40.0,23.1,62.6,0.0,0.0
2024238N25077,2024-08-31 21:00:00,23.3,63.0,40.0,993.0,992.0,40.0,22.9,62.3,0.0,0.0
2024238N25077,2024-09-01 00:00:00,23.1,62.6,40.0,992.0,992.0,40.0,22.7,62.1,-1.0,0.0
2024238N25077,2024-09-01 03:00:00,22.9,62.3,40.0,992.0,992.0,35.0,22.5,61.9,0.0,0.0
2024238N25077,2024-09-01 06:00:00,22.7,62.1,40.0,992.0,991.0,30.0,22.2,61.8,0.0,0.0
2024238N25077,2024-09-01 09:00:00,22.5,61.9,35.0,992.0,990.0,28.0,21.9,61.7,0.0,-5.0
2024238N25077,2024-09-01 12:00:00,22.2,61.8,30.0,991.0,989.0,25.0,21.7,61.6,-1.0,-5.0
2024238N25077,2024-09-01 15:00:00,21.9,61.7,28.0,990.0,989.0,25.0,21.4,61.5,-1.0,-2.0
2024238N25077,2024-09-01 18:00:00,21.7,61.6,25.0,989.0,989.0,25.0,21.2,61.4,-1.0,-3.0
2024238N25077,2024-09-01 21:00:00,21.4,61.5,25.0,989.0,990.0,25.0,20.9,61.2,0.0,0.0
2024238N25077,2024-09-02 00:00:00,21.2,61.4,25.0,989.0,990.0,25.0,20.6,61.1,0.0,0.0
2024238N25077,2024-09-02 03:00:00,20.9,61.2,25.0,990.0,990.0,25.0,20.4,61.0,1.0,0.0
2024238N25077,2024-09-02 06:00:00,20.6,61.1,25.0,990.0,990.0,25.0,20.2,61.0,0.0,0.0
2024238N25077,2024-09-02 09:00:00,20.4,61.0,25.0,990.0,992.0,23.0,19.9,60.9,0.0,0.0
2024238N25077,2024-09-02 12:00:00,20.2,61.0,25.0,990.0,993.0,20.0,19.7,60.9,0.0,0.0
2024238N25077,2024-09-02 15:00:00,19.9,60.9,23.0,992.0,994.0,18.0,19.7,60.9,2.0,-2.0
2024238N25077,2024-09-02 18:00:00,19.7,60.9,20.0,993.0,995.0,15.0,19.8,60.8,1.0,-3.0
2024238N25077,2024-09-02 21:00:00,19.7,60.9,18.0,994.0,995.0,15.0,19.9,60.7,1.0,-2.0
2024238N25077,2024-09-03 00:00:00,19.8,60.8,15.0,995.0,995.0,15.0,19.9,60.7,1.0,-3.0
2024295N15092,2024-10-21 06:00:00,15.3,92.1,20.0,1004.0,1002.0,20.0,15.2,92.1,0.0,0.0
2024295N15092,2024-10-21 09:00:00,15.2,92.1,20.0,1003.0,1001.0,20.0,15.2,92.1,-1.0,0.0
2024295N15092,2024-10-21 12:00:00,15.2,92.1,20.0,1002.0,999.0,20.0,15.2,92.0,-1.0,0.0
2024295N15092,2024-10-21 15:00:00,15.2,92.1,20.0,1001.0,999.0,20.0,15.1,92.0,-1.0,0.0
2024295N15092,2024-10-21 18:00:00,15.2,92.0,20.0,999.0,998.0,20.0,15.2,91.9,-2.0,0.0
2024295N15092,2024-10-21 21:00:00,15.1,92.0,20.0,999.0,998.0,23.0,15.2,91.8,0.0,0.0
2024295N15092,2024-10-22 00:00:00,15.2,91.9,20.0,998.0,997.0,25.0,15.3,91.6,-1.0,0.0
2024295N15092,2024-10-22 03:00:00,15.2,91.8,23.0,998.0,997.0,25.0,15.3,91.5,0.0,3.0
2024295N15092,2024-10-22 06:00:00,15.3,91.6,25.0,997.0,996.0,25.0,15.4,91.4,-1.0,2.0
2024295N15092,2024-10-22 09:00:00,15.3,91.5,25.0,997.0,996.0,28.0,15.5,91.1,0.0,0.0
2024295N15092,2024-10-22 12:00:00,15.4,91.4,25.0,996.0,995.0,30.0,15.6,90.7,-1.0,0.0
2024295N15092,2024-10-22 15:00:00,15.5,91.1,28.0,996.0,995.0,33.0,15.8,90.3,0.0,3.0
2024295N15092,2024-10-22 18:00:00,15.6,90.7,30.0,995.0,994.0,35.0,16.1,89.9,-1.0,2.0
2024295N15092,2024-10-22 21:00:00,15.8,90.3,33.0,995.0,994.0,38.0,16.4,89.6,0.0,3.0
2024295N15092,2024-10-23 00:00:00,16.1,89.9,35.0,994.0,993.0,40.0,16.7,89.3,-1.0,2.0
2024295N15092,2024-10-23 03:00:00,16.4,89.6,38.0,994.0,992.0,45.0,16.9,89.1,0.0,3.0
2024295N15092,2024-10-23 06:00:00,16.7,89.3,40.0,993.0,991.0,50.0,17.3,89.0,-1.0,2.0
2024295N15092,2024-10-23 09:00:00,16.9,89.1,45.0,992.0,991.0,53.0,17.6,88.8,-1.0,5.0
2024295N15092,2024-10-23 12:00:00,17.3,89.0,50.0,991.0,990.0,55.0,18.0,88.7,-1.0,5.0
2024295N15092,2024-10-23 15:00:00,17.6,88.8,53.0,991.0,989.0,58.0,18.3,88.4,0.0,3.0
2024295N15092,2024-10-23 18:00:00,18.0,88.7,55.0,990.0,988.0,60.0,18.7,88.2,-1.0,2.0
2024295N15092,2024-10-23 21:00:00,18.3,88.4,58.0,989.0,987.0,63.0,19.0,88.0,-1.0,3.0
2024295N15092,2024-10-24 00:00:00,18.7,88.2,60.0,988.0,986.0,65.0,19.3,87.8,-1.0,2.0
2024295N15092,2024-10-24 03:00:00,19.0,88.0,63.0,987.0,986.0,65.0,19.5,87.6,-1.0,3.0
2024295N15092,2024-10-24 06:00:00,19.3,87.8,65.0,986.0,985.0,65.0,19.8,87.5,-1.0,2.0
2024295N15092,2024-10-24 09:00:00,19.5,87.6,65.0,986.0,987.0,63.0,20.1,87.3,0.0,0.0
2024295N15092,2024-10-24 12:00:00,19.8,87.5,65.0,985.0,988.0,60.0,20.5,87.1,-1.0,0.0
2024295N15092,2024-10-24 15:00:00,20.1,87.3,63.0,987.0,990.0,58.0,20.7,87.0,2.0,-2.0
2024295N15092,2024-10-24 18:00:00,20.5,87.1,60.0,988.0,991.0,55.0,20.9,86.9,1.0,-3.0
2024295N15092,2024-10-24 21:00:00,20.7,87.0,58.0,990.0,992.0,53.0,21.1,86.8,2.0,-2.0
2024295N15092,2024-10-25 00:00:00,20.9,86.9,55.0,991.0,993.0,50.0,21.2,86.7,1.0,-3.0
2024295N15092,2024-10-25 03:00:00,21.1,86.8,53.0,992.0,995.0,45.0,21.3,86.6,1.0,-2.0
2024295N15092,2024-10-25 06:00:00,21.2,86.7,50.0,993.0,996.0,40.0,21.3,86.5,1.0,-3.0
2024295N15092,2024-10-25 09:00:00,21.3,86.6,45.0,995.0,997.0,35.0,21.3,86.4,2.0,-5.0
2024295N15092,2024-10-25 12:00:00,21.3,86.5,40.0,996.0,997.0,30.0,21.3,86.4,1.0,-5.0
2024295N15092,2024-10-25 15:00:00,21.3,86.4,35.0,997.0,999.0,25.0,21.2,86.5,1.0,-5.0
2024295N15092,2024-10-25 18:00:00,21.3,86.4,30.0,997.0,1000.0,20.0,21.2,86.4,0.0,-5.0
2024329N04089,2024-11-23 18:00:00,3.6,88.9,25.0,998.0,999.0,20.0,3.7,87.8,0.0,0.0
2024329N04089,2024-11-23 21:00:00,3.7,88.3,23.0,999.0,999.0,20.0,3.7,87.3,1.0,-2.0
2024329N04089,2024-11-24 00:00:00,3.7,87.8,20.0,999.0,999.0,20.0,3.8,86.8,0.0,-3.0
2024329N04089,2024-11-24 03:00:00,3.7,87.3,20.0,999.0,999.0,20.0,3.9,86.2,0.0,0.0
2024329N04089,2024-11-24 06:00:00,3.8,86.8,20.0,999.0,999.0,20.0,4.0,85.6,0.0,0.0
2024329N04089,2024-11-24 09:00:00,3.9,86.2,20.0,999.0,998.0,23.0,4.1,85.1,0.0,0.0
2024329N04089,2024-11-24 12:00:00,4.0,85.6,20.0,999.0,997.0,25.0,4.2,84.7,0.0,0.0
2024329N04089,2024-11-24 15:00:00,4.1,85.1,23.0,998.0,997.0,28.0,4.3,84.3,-1.0,3.0
2024329N04089,2024-11-24 18:00:00,4.2,84.7,25.0,997.0,997.0,30.0,4.3,83.9,-1.0,2.0
2024329N04089,2024-11-24 21:00:00,4.3,84.3,28.0,997.0,997.0,30.0,4.4,83.9,0.0,3.0
2024329N04089,2024-11-25 00:00:00,4.3,83.9,30.0,997.0,997.0,30.0,4.6,83.6,0.0,2.0
2024329N04089,2024-11-25 03:00:00,4.4,83.9,30.0,997.0,997.0,28.0,4.9,83.4,0.0,0.0
2024329N04089,2024-11-25 06:00:00,4.6,83.6,30.0,997.0,996.0,25.0,5.2,83.3,0.0,0.0
2024329N04089,2024-11-25 09:00:00,4.9,83.4,28.0,997.0,996.0,28.0,5.4,83.1,0.0,-2.0
2024329N04089,2024-11-25 12:00:00,5.2,83.3,25.0,996.0,996.0,30.0,5.6,83.1,-1.0,-3.0
2024329N04089,2024-11-25 15:00:00,5.4,83.1,28.0,996.0,996.0,30.0,5.8,83.1,0.0,3.0
2024329N04089,2024-11-25 18:00:00,5.6,83.1,30.0,996.0,996.0,30.0,6.1,83.1,0.0,2.0
2024329N04089,2024-11-25 21:00:00,5.8,83.1,30.0,996.0,996.0,30.0,6.4,82.9,0.0,0.0
2024329N04089,2024-11-26 00:00:00,6.1,83.1,30.0,996.0,996.0,30.0,6.8,82.9,0.0,0.0
2024329N04089,2024-11-26 03:00:00,6.4,82.9,30.0,996.0,996.0,30.0,7.1,82.8,0.0,0.0
2024329N04089,2024-11-26 06:00:00,6.8,82.9,30.0,996.0,996.0,30.0,7.3,82.8,0.0,0.0
2024329N04089,2024-11-26 09:00:00,7.1,82.8,30.0,996.0,996.0,30.0,7.5,82.7,0.0,0.0
2024329N04089,2024-11-26 12:00:00,7.3,82.8,30.0,996.0,996.0,30.0,7.8,82.6,0.0,0.0
2024329N04089,2024-11-26 15:00:00,7.5,82.7,30.0,996.0,996.0,30.0,8.1,82.5,0.0,0.0
2024329N04089,2024-11-26 18:00:00,7.8,82.6,30.0,996.0,995.0,30.0,8.3,82.4,0.0,0.0
2024329N04089,2024-11-26 21:00:00,8.1,82.5,30.0,996.0,996.0,30.0,8.5,82.3,0.0,0.0
2024329N04089,2024-11-27 00:00:00,8.3,82.4,30.0,995.0,996.0,30.0,8.7,82.3,-1.0,0.0
2024329N04089,2024-11-27 03:00:00,8.5,82.3,30.0,996.0,996.0,30.0,8.8,82.2,1.0,0.0
2024329N04089,2024-11-27 06:00:00,8.7,82.3,30.0,996.0,995.0,30.0,8.8,82.3,0.0,0.0
2024329N04089,2024-11-27 09:00:00,8.8,82.2,30.0,996.0,996.0,30.0,8.9,82.5,0.0,0.0
2024329N04089,2024-11-27 12:00:00,8.8,82.3,30.0,995.0,996.0,30.0,9.0,82.7,-1.0,0.0
2024329N04089,2024-11-27 15:00:00,8.9,82.5,30.0,996.0,996.0,30.0,9.1,82.7,1.0,0.0
2024329N04089,2024-11-27 18:00:00,9.0,82.7,30.0,996.0,996.0,30.0,9.2,82.8,0.0,0.0
2024329N04089,2024-11-27 21:00:00,9.1,82.7,30.0,996.0,996.0,30.0,9.2,83.0,0.0,0.0
2024329N04089,2024-11-28 00:00:00,9.2,82.8,30.0,996.0,996.0,30.0,9.3,83.2,0.0,0.0
2024329N04089,2024-11-28 03:00:00,9.2,83.0,30.0,996.0,996.0,30.0,9.4,83.3,0.0,0.0
2024329N04089,2024-11-28 06:00:00,9.3,83.2,30.0,996.0,996.0,30.0,9.6,83.4,0.0,0.0
2024329N04089,2024-11-28 09:00:00,9.4,83.3,30.0,996.0,996.0,30.0,9.9,83.5,0.0,0.0
2024329N04089,2024-11-28 12:00:00,9.6,83.4,30.0,996.0,996.0,30.0,10.2,83.5,0.0,0.0
2024329N04089,2024-11-28 15:00:00,9.9,83.5,30.0,996.0,996.0,30.0,10.5,83.2,0.0,0.0
2024329N04089,2024-11-28 18:00:00,10.2,83.5,30.0,996.0,995.0,30.0,10.7,82.9,0.0,0.0
2024329N04089,2024-11-28 21:00:00,10.5,83.2,30.0,996.0,995.0,33.0,10.9,82.7,0.0,0.0
2024329N04089,2024-11-29 00:00:00,10.7,82.9,30.0,995.0,994.0,35.0,11.2,82.6,-1.0,0.0
2024329N04089,2024-11-29 03:00:00,10.9,82.7,33.0,995.0,994.0,35.0,11.4,82.3,0.0,3.0
2024329N04089,2024-11-29 06:00:00,11.2,82.6,35.0,994.0,994.0,35.0,11.7,82.1,-1.0,2.0
2024329N04089,2024-11-29 09:00:00,11.4,82.3,35.0,994.0,994.0,38.0,11.9,81.8,0.0,0.0
2024329N04089,2024-11-29 12:00:00,11.7,82.1,35.0,994.0,993.0,40.0,12.1,81.8,0.0,0.0
2024329N04089,2024-11-29 15:00:00,11.9,81.8,38.0,994.0,993.0,43.0,12.2,81.6,0.0,3.0
2024329N04089,2024-11-29 18:00:00,12.1,81.8,40.0,993.0,992.0,45.0,12.4,81.3,-1.0,2.0
2024329N04089,2024-11-29 21:00:00,12.2,81.6,43.0,993.0,992.0,45.0,12.4,81.0,0.0,3.0
2024329N04089,2024-11-30 00:00:00,12.4,81.3,45.0,992.0,992.0,45.0,12.3,80.9,-1.0,2.0
2024329N04089,2024-11-30 03:00:00,12.4,81.0,45.0,992.0,992.0,45.0,12.3,80.7,0.0,0.0
2024329N04089,2024-11-30 06:00:00,12.3,80.9,45.0,992.0,992.0,45.0,12.3,80.5,0.0,0.0
2024329N04089,2024-11-30 09:00:00,12.3,80.7,45.0,992.0,993.0,43.0,12.2,80.3,0.0,0.0
2024329N04089,2024-11-30 12:00:00,12.3,80.5,45.0,992.0,994.0,40.0,12.1,80.1,0.0,0.0
2024329N04089,2024-11-30 15:00:00,12.2,80.3,43.0,993.0,993.0,43.0,12.1,80.0,1.0,-2.0
2024329N04089,2024-11-30 18:00:00,12.1,80.1,40.0,994.0,991.0,45.0,12.1,79.9,1.0,-3.0
2024329N04089,2024-11-30 21:00:00,12.1,80.0,43.0,993.0,993.0,40.0,12.0,79.8,-1.0,3.0
2024329N04089,2024-12-01 00:00:00,12.1,79.9,45.0,991.0,995.0,35.0,12.1,79.8,-2.0,2.0
2024329N04089,2024-12-01 03:00:00,12.0,79.8,40.0,993.0,997.0,33.0,12.1,79.7,2.0,-5.0
2024329N04089,2024-12-01 06:00:00,12.1,79.8,35.0,995.0,998.0,30.0,12.1,79.5,2.0,-5.0
2024329N04089,2024-12-01 09:00:00,12.1,79.7,33.0,997.0,999.0,28.0,12.1,79.4,2.0,-2.0
2024329N04089,2024-12-01 12:00:00,12.1,79.5,30.0,998.0,999.0,25.0,12.2,79.3,1.0,-3.0
2024329N04089,2024-12-01 15:00:00,12.1,79.4,28.0,999.0,1000.0,23.0,12.1,79.2,1.0,-2.0
2024329N04089,2024-12-01 18:00:00,12.2,79.3,25.0,999.0,1000.0,20.0,12.1,79.1,0.0,-3.0
2024329N04089,2024-12-01 21:00:00,12.1,79.2,23.0,1000.0,1000.0,20.0,12.1,78.9,1.0,-2.0
2024329N04089,2024-12-02 00:00:00,12.1,79.1,20.0,1000.0,1000.0,20.0,12.2,78.6,0.0,-3.0
2024329N04089,2024-12-02 03:00:00,12.1,78.9,20.0,1000.0,1000.0,20.0,12.3,78.3,0.0,0.0
2024329N04089,2024-12-02 06:00:00,12.2,78.6,20.0,1000.0,1000.0,20.0,12.5,77.9,0.0,0.0
2024329N04089,2024-12-02 09:00:00,12.3,78.3,20.0,1000.0,1002.0,18.0,12.7,77.5,0.0,0.0
2024329N04089,2024-12-02 12:00:00,12.5,77.9,20.0,1000.0,1003.0,15.0,12.9,76.9,0.0,0.0
2024329N04089,2024-12-02 15:00:00,12.7,77.5,18.0,1002.0,1003.0,15.0,13.0,76.3,2.0,-2.0
2024329N04089,2024-12-02 18:00:00,12.9,76.9,15.0,1003.0,1003.0,15.0,13.1,75.5,1.0,-3.0
2024329N04089,2024-12-02 21:00:00,13.0,76.3,15.0,1003.0,1002.0,18.0,13.2,74.6,0.0,0.0
2024329N04089,2024-12-03 00:00:00,13.1,75.5,15.0,1003.0,1001.0,20.0,13.3,73.7,0.0,0.0
2024329N04089,2024-12-03 03:00:00,13.2,74.6,18.0,1002.0,1001.0,20.0,13.5,72.7,-1.0,3.0
2024329N04089,2024-12-03 06:00:00,13.3,73.7,20.0,1001.0,1001.0,20.0,13.5,71.8,-1.0,2.0
2024329N04089,2024-12-03 09:00:00,13.5,72.7,20.0,1001.0,1001.0,20.0,13.2,71.4,0.0,0.0
2024329N04089,2024-12-03 12:00:00,13.5,71.8,20.0,1001.0,1001.0,20.0,12.8,71.2,0.0,0.0
2024329N04089,2024-12-03 15:00:00,13.2,71.4,20.0,1001.0,1001.0,20.0,12.5,71.0,0.0,0.0
2024329N04089,2024-12-03 18:00:00,12.8,71.2,20.0,1001.0,1001.0,20.0,12.3,70.9,0.0,0.0
2024329N04089,2024-12-03 21:00:00,12.5,71.0,20.0,1001.0,1001.0,20.0,12.2,70.7,0.0,0.0
2024329N04089,2024-12-04 00:00:00,12.3,70.9,20.0,1001.0,1001.0,20.0,12.0,70.4,0.0,0.0
2024329N04089,2024-12-04 03:00:00,12.2,70.7,20.0,1001.0,1003.0,18.0,11.7,70.1,0.0,0.0
2024329N04089,2024-12-04 06:00:00,12.0,70.4,20.0,1001.0,1004.0,15.0,11.2,69.9,0.0,0.0
2025274N16087,2025-10-01 06:00:00,15.9,86.5,35.0,997.0,994.0,35.0,16.7,86.3,0.0,0.0
2025274N16087,2025-10-01 09:00:00,16.4,86.4,35.0,996.0,994.0,35.0,16.8,86.1,-1.0,0.0
2025274N16087,2025-10-01 12:00:00,16.7,86.3,35.0,994.0,994.0,35.0,16.8,85.8,-2.0,0.0
2025274N16087,2025-10-01 15:00:00,16.8,86.1,35.0,994.0,994.0,35.0,16.9,85.5,0.0,0.0
2025274N16087,2025-10-01 18:00:00,16.8,85.8,35.0,994.0,994.0,35.0,17.2,85.2,0.0,0.0
2025274N16087,2025-10-01 21:00:00,16.9,85.5,35.0,994.0,995.0,35.0,17.9,85.0,0.0,0.0
2025274N16087,2025-10-02 00:00:00,17.2,85.2,35.0,994.0,995.0,35.0,18.6,84.9,0.0,0.0
2025274N16087,2025-10-02 03:00:00,17.9,85.0,35.0,995.0,995.0,35.0,19.1,84.8,1.0,0.0
2025274N16087,2025-10-02 06:00:00,18.6,84.9,35.0,995.0,995.0,35.0,19.5,84.7,0.0,0.0
2025276N22067,2025-10-03 00:00:00,21.5,67.2,35.0,996.0,993.0,39.0,21.8,66.8,0.0,0.0
2025276N22067,2025-10-03 03:00:00,21.7,67.0,37.0,995.0,994.0,42.0,21.9,66.6,-1.0,2.0
2025276N22067,2025-10-03 06:00:00,21.8,66.8,39.0,993.0,995.0,45.0,22.0,66.4,-2.0,2.0
2025276N22067,2025-10-03 09:00:00,21.9,66.6,42.0,994.0,993.0,48.0,22.1,66.2,1.0,3.0
2025276N22067,2025-10-03 12:00:00,22.0,66.4,45.0,995.0,991.0,51.0,22.1,65.8,1.0,3.0
2025276N22067,2025-10-03 15:00:00,22.1,66.2,48.0,993.0,990.0,53.0,22.2,65.3,-2.0,3.0
2025276N22067,2025-10-03 18:00:00,22.1,65.8,51.0,991.0,988.0,54.0,22.2,64.7,-2.0,3.0
2025276N22067,2025-10-03 21:00:00,22.2,65.3,53.0,990.0,988.0,54.0,22.1,64.4,-1.0,2.0
2025276N22067,2025-10-04 00:00:00,22.2,64.7,54.0,988.0,988.0,54.0,21.9,64.1,-2.0,1.0
2025276N22067,2025-10-04 03:00:00,22.1,64.4,54.0,988.0,985.0,59.0,21.6,63.8,0.0,0.0
2025276N22067,2025-10-04 06:00:00,21.9,64.1,54.0,988.0,982.0,64.0,21.3,63.4,0.0,0.0
2025276N22067,2025-10-04 09:00:00,21.6,63.8,59.0,985.0,979.0,69.0,21.2,63.0,-3.0,5.0
2025276N22067,2025-10-04 12:00:00,21.3,63.4,64.0,982.0,976.0,74.0,21.1,62.5,-3.0,5.0
2025276N22067,2025-10-04 15:00:00,21.2,63.0,69.0,979.0,978.0,72.0,21.1,61.8,-3.0,5.0
2025276N22067,2025-10-04 18:00:00,21.1,62.5,74.0,976.0,980.0,70.0,21.0,61.3,-3.0,5.0
2025276N22067,2025-10-04 21:00:00,21.1,61.8,72.0,978.0,982.0,67.0,20.8,61.3,2.0,-2.0
2025276N22067,2025-10-05 00:00:00,21.0,61.3,70.0,980.0,984.0,64.0,20.5,61.4,2.0,-2.0
2025276N22067,2025-10-05 03:00:00,20.8,61.3,67.0,982.0,984.0,62.0,20.2,61.0,2.0,-3.0
